transaction_id,item_name,date,time,period,purchase_cost,branch_location
TXN100326,Badam Milk,2024-08-24,18:26:51,Evening,237.89,Electronic City
TXN100327,Kaju Katli,2024-01-31,12:30:25,Afternoon,2316.24,Indiranagar
TXN100328,Mysore Pak,2025-01-22,18:45:42,Evening,367.55,RR Nagar
TXN100329,Halwa (Assorted),2025-04-26,20:57:14,Evening,231.9,Indiranagar
TXN100330,Sohan Papdi,2025-07-10,18:52:15,Evening,367.21,Koramangala
TXN100331,Badam Milk,2024-12-10,16:50:11,Afternoon,85.74,RR Nagar
TXN100332,Chiroti,2024-04-29,21:01:24,Evening,156.72,HSR Layout
TXN100333,Laddoo (Boondi),2025-04-20,18:07:56,Evening,878.44,Jayanagar
TXN100334,Gulab Jamun,2024-01-18,10:23:10,Morning,83.57,HSR Layout
TXN100335,Laddoo (Boondi),2025-01-04,10:21:36,Morning,706.9,HSR Layout
TXN100336,Dharwad Peda,2025-01-23,22:43:54,Night,307.87,Vijayanagar
TXN100337,Badam Milk,2025-02-16,09:52:22,Morning,143.21,Indiranagar
TXN100338,Sohan Papdi,2025-01-08,16:20:57,Afternoon,763.95,RR Nagar
TXN100339,Mysore Pak,2024-11-12,22:31:30,Night,344.3,Basavanagudi
TXN100340,Dharwad Peda,2024-11-17,22:38:37,Night,527.97,Indiranagar
TXN100341,Mysore Pak,2025-04-21,22:35:46,Night,1026.4,Jayanagar
TXN100342,Mysore Pak,2025-05-01,09:19:39,Morning,544.94,Jayanagar
TXN100343,Kesar Peda,2024-05-24,08:38:31,Morning,554.37,HSR Layout
TXN100344,Kesar Peda,2024-02-02,12:14:06,Afternoon,819.31,Jayanagar
TXN100345,Dharwad Peda,2024-08-05,20:23:20,Evening,563.05,Jayanagar
TXN100346,Milk Burfi,2024-05-27,10:59:21,Morning,750.17,Jayanagar
TXN100347,Pista Roll,2024-09-22,19:36:15,Evening,1907.85,Jayanagar
TXN100348,Milk Burfi,2025-01-31,21:42:01,Evening,887.81,Malleswaram
TXN100349,Gulab Jamun,2024-02-13,21:06:39,Evening,123.23,Jayanagar
TXN100350,Sohan Papdi,2025-04-30,16:28:38,Afternoon,292.99,Koramangala
TXN100351,Sohan Papdi,2025-01-24,13:38:27,Afternoon,562.73,Jayanagar
TXN100352,Dharwad Peda,2024-01-24,15:40:55,Afternoon,1283.8,Indiranagar
TXN100353,Pista Roll,2024-06-16,22:09:34,Night,907.15,Vijayanagar
TXN100354,Pista Roll,2024-08-22,22:40:38,Night,1951.74,Indiranagar
TXN100355,Gulab Jamun,2024-11-09,15:51:11,Afternoon,50.88,Vijayanagar
TXN100356,Rasgulla,2024-06-09,20:32:44,Evening,58.25,Basavanagudi
TXN100357,Rasgulla,2024-04-15,18:13:15,Evening,150.81,Basavanagudi
TXN100358,Halwa (Assorted),2024-05-02,16:10:41,Afternoon,853.18,Vijayanagar
TXN100359,Samosa,2024-08-02,15:39:56,Afternoon,77.44,Electronic City
TXN100360,Laddoo (Boondi),2024-10-15,14:34:35,Afternoon,224.34,Koramangala
TXN100361,Halwa (Assorted),2024-04-15,22:23:06,Night,446.78,HSR Layout
TXN100362,Laddoo (Boondi),2025-04-16,21:44:07,Evening,422.3,HSR Layout
TXN100363,Chiroti,2025-02-25,20:33:18,Evening,341.64,Jayanagar
TXN100364,Pista Roll,2024-07-14,21:28:27,Evening,1099.77,Koramangala
TXN100365,Gulab Jamun,2025-03-09,12:00:08,Afternoon,110.55,Basavanagudi
TXN100366,Jalebi,2025-03-23,11:04:57,Morning,337.05,RR Nagar
TXN100367,Laddoo (Boondi),2024-02-08,13:01:16,Afternoon,167.34,Koramangala
TXN100368,Kaju Katli,2024-11-21,13:34:38,Afternoon,2227.93,Koramangala
TXN100369,Kesar Peda,2025-05-05,14:46:01,Afternoon,998.82,HSR Layout
TXN100370,Kaju Katli,2024-10-19,20:25:30,Evening,875.49,Vijayanagar
TXN100371,Laddoo (Boondi),2024-11-12,09:31:27,Morning,507.9,Jayanagar
TXN100372,Gulab Jamun,2025-05-05,10:51:15,Morning,29.03,Jayanagar
TXN100373,Kesar Peda,2025-03-24,16:55:32,Afternoon,1383.87,Jayanagar
TXN100374,Dharwad Peda,2024-09-08,21:04:12,Evening,987.9,Malleswaram
TXN100375,Samosa,2025-06-05,12:39:11,Afternoon,60.99,Vijayanagar
TXN100376,Kaju Katli,2024-09-29,10:36:01,Morning,1917.37,HSR Layout
TXN100377,Sohan Papdi,2025-01-19,18:31:56,Evening,651.87,Koramangala
TXN100378,Gulab Jamun,2024-09-11,08:23:10,Morning,28.48,Jayanagar
TXN100379,Kesar Peda,2024-07-23,11:57:17,Morning,487.61,Malleswaram
TXN100380,Pista Roll,2025-04-08,17:56:05,Evening,407.17,Basavanagudi
TXN100381,Dharwad Peda,2024-11-27,09:46:53,Morning,564.4,Electronic City
TXN100382,Halwa (Assorted),2024-04-22,12:58:42,Afternoon,583.29,HSR Layout
TXN100383,Halwa (Assorted),2025-02-17,16:08:21,Afternoon,1042.56,Vijayanagar
TXN100384,Kesar Peda,2024-09-20,10:19:27,Morning,1468.7,HSR Layout
TXN100385,Milk Burfi,2024-09-25,09:17:26,Morning,1083.48,Malleswaram
TXN100386,Milk Burfi,2025-07-01,12:34:05,Afternoon,1085.73,Koramangala
TXN100387,Jalebi,2025-01-07,16:48:55,Afternoon,146.0,Basavanagudi
TXN100388,Sohan Papdi,2024-02-23,08:20:04,Morning,764.29,Indiranagar
TXN100389,Pista Roll,2024-04-16,10:32:44,Morning,1005.9,HSR Layout
TXN100390,Kaju Katli,2024-09-15,22:24:44,Night,1294.55,Jayanagar
TXN100391,Sohan Papdi,2024-08-22,22:08:33,Night,671.47,Basavanagudi
TXN100392,Samosa,2025-02-01,15:52:25,Afternoon,88.07,HSR Layout
TXN100393,Jalebi,2024-11-30,09:31:59,Morning,215.65,Malleswaram
TXN100394,Sohan Papdi,2024-05-15,10:10:44,Morning,737.26,Jayanagar
TXN100395,Jalebi,2024-08-11,13:56:08,Afternoon,380.67,RR Nagar
TXN100396,Samosa,2025-06-20,13:52:50,Afternoon,49.47,Basavanagudi
TXN100397,Laddoo (Boondi),2025-03-11,16:05:27,Afternoon,199.97,Malleswaram
TXN100398,Dharwad Peda,2024-07-21,15:40:06,Afternoon,813.98,Basavanagudi
TXN100399,Pista Roll,2025-05-03,17:49:21,Evening,641.7,Basavanagudi
TXN100400,Laddoo (Boondi),2025-02-04,17:01:49,Evening,856.27,Indiranagar
TXN100401,Sohan Papdi,2025-01-03,14:51:13,Afternoon,268.36,Indiranagar
TXN100402,Sohan Papdi,2024-08-25,19:06:02,Evening,389.88,Indiranagar
TXN100403,Pista Roll,2025-03-12,19:38:57,Evening,502.36,Electronic City
TXN100404,Pista Roll,2024-02-14,13:53:12,Afternoon,1163.69,Indiranagar
TXN100405,Chiroti,2025-03-13,13:10:46,Afternoon,88.12,Jayanagar
TXN100406,Gulab Jamun,2024-08-16,18:13:43,Evening,28.9,Indiranagar
TXN100407,Sohan Papdi,2025-04-10,12:06:59,Afternoon,271.61,Basavanagudi
TXN100408,Badam Milk,2024-11-02,13:21:06,Afternoon,113.22,Malleswaram
TXN100409,Rasgulla,2025-06-25,13:21:53,Afternoon,140.78,RR Nagar
TXN100410,Badam Milk,2024-12-27,11:20:57,Morning,210.03,Electronic City
TXN100411,Mysore Pak,2024-03-13,13:42:21,Afternoon,505.88,Basavanagudi
TXN100412,Halwa (Assorted),2024-04-11,12:02:29,Afternoon,860.53,RR Nagar
TXN100413,Kesar Peda,2024-05-20,09:01:38,Morning,1349.36,Malleswaram
TXN100414,Gulab Jamun,2024-08-26,17:42:05,Evening,71.16,Vijayanagar
TXN100415,Jalebi,2025-01-04,12:22:05,Afternoon,170.27,Indiranagar
TXN100416,Samosa,2024-05-19,13:39:25,Afternoon,56.2,RR Nagar
TXN100417,Mysore Pak,2024-07-01,16:06:30,Afternoon,854.83,Malleswaram
TXN100418,Samosa,2024-10-05,15:50:24,Afternoon,32.8,RR Nagar
TXN100419,Laddoo (Boondi),2025-02-26,17:53:17,Evening,308.94,Electronic City
TXN100420,Badam Milk,2024-05-30,16:11:51,Afternoon,115.59,Jayanagar
TXN100421,Samosa,2025-05-07,08:13:23,Morning,96.21666760203465,Jayanagar
TXN100422,Pista Roll,2024-11-23,19:27:47,Evening,1203.12,Indiranagar
TXN100423,Sohan Papdi,2024-07-09,08:42:25,Morning,488.12,Jayanagar
TXN100424,Laddoo (Boondi),2024-08-20,18:58:08,Evening,337.11,Jayanagar
TXN100425,Pista Roll,2025-05-14,15:13:50,Afternoon,1199.67,HSR Layout
TXN100426,Samosa,2024-07-17,22:13:21,Night,75.19,Koramangala
TXN100427,Chiroti,2024-10-10,17:22:42,Evening,254.78,Indiranagar
TXN100428,Sohan Papdi,2024-02-27,17:09:41,Evening,518.77,Basavanagudi
TXN100429,Kesar Peda,2024-12-24,22:21:30,Night,365.36,RR Nagar
TXN100430,Milk Burfi,2024-04-16,09:47:26,Morning,450.96,Electronic City
TXN100431,Sohan Papdi,2024-12-07,18:31:10,Evening,296.42,Koramangala
TXN100432,Kaju Katli,2024-04-26,14:24:17,Afternoon,2094.66,Electronic City
TXN100433,Badam Milk,2024-10-10,16:03:53,Afternoon,118.14,Malleswaram
TXN100434,Laddoo (Boondi),2025-03-28,13:34:30,Afternoon,369.46,Koramangala
TXN100435,Badam Milk,2025-03-09,17:55:17,Evening,154.86,Koramangala
TXN100436,Badam Milk,2024-09-29,22:14:06,Night,123.02,Electronic City
TXN100437,Badam Milk,2025-01-16,22:21:02,Night,134.05,RR Nagar
TXN100438,Laddoo (Boondi),2025-03-23,11:42:53,Morning,309.31,Jayanagar
TXN100439,Dharwad Peda,2025-03-10,19:03:47,Evening,417.31,Jayanagar
TXN100440,Chiroti,2025-03-23,14:27:37,Afternoon,360.51,Indiranagar
TXN100441,Dharwad Peda,2024-09-11,13:31:05,Afternoon,283.95,Vijayanagar
TXN100442,Samosa,2024-05-21,10:59:34,Morning,76.5643945554802,HSR Layout
TXN100443,Badam Milk,2025-04-07,18:44:11,Evening,65.01,Malleswaram
TXN100444,Kaju Katli,2025-06-14,20:47:25,Evening,1785.28,Malleswaram
TXN100445,Sohan Papdi,2024-11-11,09:18:50,Morning,471.35,Malleswaram
TXN100446,Jalebi,2024-12-13,20:38:32,Evening,246.23,Indiranagar
TXN100447,Dharwad Peda,2024-08-19,20:12:07,Evening,513.22,Vijayanagar
TXN100448,Chiroti,2024-04-18,08:24:49,Morning,104.79,HSR Layout
TXN100449,Pista Roll,2024-04-25,10:45:27,Morning,1190.91,RR Nagar
TXN100450,Halwa (Assorted),2025-06-29,11:13:07,Morning,338.81,HSR Layout
TXN100451,Gulab Jamun,2025-05-21,10:40:18,Morning,129.67,Electronic City
TXN100452,Pista Roll,2025-04-05,12:02:59,Afternoon,1001.85,Vijayanagar
TXN100453,Badam Milk,2024-08-07,16:57:38,Afternoon,164.92,Koramangala
TXN100454,Kesar Peda,2025-07-10,21:04:19,Evening,1068.19,Electronic City
TXN100455,Kaju Katli,2024-10-11,16:05:23,Afternoon,1564.34,Vijayanagar
TXN100456,Jalebi,2025-02-10,15:55:20,Afternoon,727.32,Malleswaram
TXN100457,Kesar Peda,2024-03-16,16:57:57,Afternoon,530.58,HSR Layout
TXN100458,Pista Roll,2025-06-12,22:15:22,Night,2066.73,Vijayanagar
TXN100459,Laddoo (Boondi),2024-02-27,10:01:14,Morning,199.44,RR Nagar
TXN100460,Pista Roll,2024-04-26,13:48:16,Afternoon,1874.5,Basavanagudi
TXN100461,Samosa,2025-05-30,11:04:56,Morning,69.08,Vijayanagar
TXN100462,Rasgulla,2024-02-24,21:41:24,Evening,100.14,RR Nagar
TXN100463,Laddoo (Boondi),2024-05-14,20:56:41,Evening,600.18,Vijayanagar
TXN100464,Jalebi,2025-05-26,18:48:34,Evening,631.04,Electronic City
TXN100465,Kesar Peda,2024-04-21,15:26:24,Afternoon,859.1,Jayanagar
TXN100466,Rasgulla,2024-07-20,14:52:33,Afternoon,31.03,Malleswaram
TXN100467,Gulab Jamun,2024-10-26,12:07:59,Afternoon,96.82,Malleswaram
TXN100468,Mysore Pak,2024-05-20,08:09:22,Morning,740.84,RR Nagar
TXN100469,Sohan Papdi,2024-08-26,09:13:58,Morning,319.54,Indiranagar
TXN100470,Milk Burfi,2025-03-04,14:55:29,Afternoon,860.09,Jayanagar
TXN100471,Samosa,2024-06-18,12:24:44,Afternoon,23.13,Jayanagar
TXN100472,Chiroti,2024-10-24,10:59:13,Morning,113.79,Malleswaram
TXN100473,Badam Milk,2025-07-04,17:44:57,Evening,112.63,Basavanagudi
TXN100474,Kesar Peda,2024-04-27,09:42:58,Morning,458.77,HSR Layout
TXN100475,Mysore Pak,2024-11-20,12:43:55,Afternoon,960.41,Vijayanagar
TXN100476,Rasgulla,2025-03-28,20:07:14,Evening,163.28,Basavanagudi
TXN100477,Halwa (Assorted),2025-04-07,20:07:28,Evening,999.58,Indiranagar
TXN100478,Kesar Peda,2024-01-28,11:03:18,Morning,764.22,HSR Layout
TXN100479,Sohan Papdi,2024-02-08,22:41:21,Night,632.69,Vijayanagar
TXN100480,Laddoo (Boondi),2024-05-23,08:04:09,Morning,713.36,Malleswaram
TXN100481,Halwa (Assorted),2024-06-22,12:29:11,Afternoon,472.39,Vijayanagar
TXN100482,Badam Milk,2024-04-30,22:18:41,Night,95.63,Jayanagar
TXN100483,Kesar Peda,2024-05-21,14:12:16,Afternoon,898.75,Electronic City
TXN100484,Mysore Pak,2024-08-10,19:08:48,Evening,955.79,Vijayanagar
TXN100485,Kaju Katli,2024-05-05,09:44:06,Morning,1896.39,Malleswaram
TXN100486,Kesar Peda,2024-05-29,22:50:20,Night,328.22,Indiranagar
TXN100487,Dharwad Peda,2024-02-09,15:22:55,Afternoon,627.31,Koramangala
TXN100488,Rasgulla,2024-11-20,12:08:28,Afternoon,87.4,Indiranagar
TXN100489,Milk Burfi,2024-08-18,15:30:22,Afternoon,1099.51,HSR Layout
TXN100490,Chiroti,2024-08-29,13:32:39,Afternoon,319.31,Malleswaram
TXN100491,Samosa,2024-07-31,17:57:29,Evening,21.05,HSR Layout
TXN100492,Jalebi,2025-02-26,13:30:22,Afternoon,600.04,Electronic City
TXN100493,Laddoo (Boondi),2024-08-03,20:41:58,Evening,591.93,RR Nagar
TXN100494,Kaju Katli,2024-09-11,16:40:19,Afternoon,535.52,Jayanagar
TXN100495,Halwa (Assorted),2024-09-19,14:44:52,Afternoon,238.95,Koramangala
TXN100496,Badam Milk,2024-12-04,15:24:32,Afternoon,70.96,Jayanagar
TXN100497,Mysore Pak,2024-11-20,12:04:55,Afternoon,901.73,Vijayanagar
TXN100498,Rasgulla,2024-04-08,21:00:12,Evening,66.28,Indiranagar
TXN100499,Dharwad Peda,2024-12-07,21:29:57,Evening,1018.6,Electronic City
TXN100500,Pista Roll,2024-09-15,20:56:38,Evening,920.76,HSR Layout
TXN100501,Rasgulla,2024-08-04,12:01:56,Afternoon,98.29,Malleswaram
TXN100502,Milk Burfi,2024-10-30,17:30:36,Evening,736.79,RR Nagar
TXN100503,Chiroti,2025-01-21,10:42:13,Morning,189.78,Malleswaram
TXN100504,Gulab Jamun,2024-12-08,19:22:40,Evening,61.5,HSR Layout
TXN100505,Halwa (Assorted),2024-10-30,08:38:12,Morning,389.3,Electronic City
TXN100506,Pista Roll,2024-03-17,14:14:38,Afternoon,2137.43,Malleswaram
TXN100507,Badam Milk,2024-05-18,09:29:08,Morning,118.69,HSR Layout
TXN100508,Laddoo (Boondi),2024-06-28,14:05:07,Afternoon,630.25,Indiranagar
TXN100509,Badam Milk,2024-07-05,16:39:47,Afternoon,187.4,RR Nagar
TXN100510,Milk Burfi,2025-03-13,15:39:01,Afternoon,979.8,Indiranagar
TXN100511,Sohan Papdi,2024-07-16,10:15:04,Morning,830.99,Basavanagudi
TXN100512,Sohan Papdi,2024-08-19,15:45:05,Afternoon,729.81,Vijayanagar
TXN100513,Halwa (Assorted),2025-05-30,22:22:59,Night,583.17,Jayanagar
TXN100514,Chiroti,2024-07-16,08:25:10,Morning,92.96,Electronic City
TXN100515,Rasgulla,2024-08-28,20:54:49,Evening,145.72,Malleswaram
TXN100516,Badam Milk,2024-02-08,09:27:07,Morning,159.51,HSR Layout
TXN100517,Sohan Papdi,2024-03-05,09:37:20,Morning,668.29,Jayanagar
TXN100518,Laddoo (Boondi),2025-02-20,14:49:56,Afternoon,345.09,Koramangala
TXN100519,Jalebi,2024-05-26,17:57:03,Evening,411.17,Indiranagar
TXN100520,Milk Burfi,2025-01-15,21:04:26,Evening,907.99,Koramangala
TXN100521,Jalebi,2024-09-26,11:28:09,Morning,405.43,Vijayanagar
TXN100522,Mysore Pak,2024-09-15,17:18:46,Evening,959.31,Electronic City
TXN100523,Chiroti,2025-07-14,17:34:58,Evening,305.54,Jayanagar
TXN100524,Milk Burfi,2025-05-09,17:11:41,Evening,981.62,RR Nagar
TXN100525,Rasgulla,2024-02-14,11:46:20,Morning,59.78,Jayanagar
TXN100526,Sohan Papdi,2025-02-08,20:05:40,Evening,789.63,Basavanagudi
TXN100527,Sohan Papdi,2025-05-08,09:34:43,Morning,610.02,Basavanagudi
TXN100528,Gulab Jamun,2025-02-04,18:33:53,Evening,145.97,Electronic City
TXN100529,Halwa (Assorted),2024-05-29,22:55:52,Night,509.05,HSR Layout
TXN100530,Mysore Pak,2024-10-06,11:00:04,Morning,285.77,Vijayanagar
TXN100531,Sohan Papdi,2025-05-17,20:35:37,Evening,244.69,Indiranagar
TXN100532,Badam Milk,2024-04-16,09:16:20,Morning,220.72,Jayanagar
TXN100533,Samosa,2024-08-22,08:37:20,Morning,39.28,Basavanagudi
TXN100534,Kaju Katli,2024-09-22,10:17:52,Morning,1746.24,Vijayanagar
TXN100535,Dharwad Peda,2025-01-14,21:22:33,Evening,391.27,Jayanagar
TXN100536,Gulab Jamun,2024-07-01,22:21:22,Night,45.24,HSR Layout
TXN100537,Sohan Papdi,2024-01-21,16:53:11,Afternoon,514.77,Basavanagudi
TXN100538,Kaju Katli,2024-10-16,16:59:15,Afternoon,511.56,Basavanagudi
TXN100539,Mysore Pak,2025-01-27,11:28:03,Morning,677.81,Malleswaram
TXN100540,Milk Burfi,2024-10-06,15:07:41,Afternoon,724.4,HSR Layout
TXN100541,Chiroti,2025-02-23,21:34:58,Evening,388.18,Basavanagudi
TXN100542,Samosa,2024-12-31,12:19:00,Afternoon,47.96,HSR Layout
TXN100543,Mysore Pak,2024-03-09,10:57:38,Morning,399.2,Koramangala
TXN100544,Jalebi,2024-02-23,14:18:24,Afternoon,662.42,Electronic City
TXN100545,Badam Milk,2025-06-29,18:07:39,Evening,221.05,Koramangala
TXN100546,Jalebi,2024-08-03,19:47:35,Evening,597.28,Electronic City
TXN100547,Chiroti,2024-07-29,08:35:18,Morning,196.08,Malleswaram
TXN100548,Chiroti,2024-03-31,13:35:32,Afternoon,300.63,Basavanagudi
TXN100549,Badam Milk,2024-12-13,21:55:21,Evening,91.35,Vijayanagar
TXN100550,Samosa,2024-04-06,13:58:32,Afternoon,78.95078493542684,Electronic City
TXN100551,Gulab Jamun,2024-11-30,18:35:43,Evening,30.61,Basavanagudi
TXN100552,Gulab Jamun,2025-01-26,15:34:36,Afternoon,28.22,Malleswaram
TXN100553,Chiroti,2025-04-23,21:34:05,Evening,166.81,Jayanagar
TXN100554,Rasgulla,2025-02-18,21:26:27,Evening,105.07,Basavanagudi
TXN100555,Jalebi,2025-01-27,22:27:59,Night,571.16,Koramangala
TXN100556,Chiroti,2024-01-16,10:12:33,Morning,128.27,HSR Layout
TXN100557,Pista Roll,2024-10-24,12:20:17,Afternoon,668.76,Basavanagudi
TXN100558,Halwa (Assorted),2025-04-28,17:29:26,Evening,334.87,Indiranagar
TXN100559,Sohan Papdi,2025-03-20,12:47:34,Afternoon,544.15,Vijayanagar
TXN100560,Mysore Pak,2024-09-30,15:22:25,Afternoon,862.49,Indiranagar
TXN100561,Jalebi,2024-01-25,18:28:35,Evening,506.07,Vijayanagar
TXN100562,Gulab Jamun,2024-08-23,15:39:16,Afternoon,101.98,RR Nagar
TXN100563,Halwa (Assorted),2025-06-11,12:39:44,Afternoon,552.29,Vijayanagar
TXN100564,Pista Roll,2024-11-06,17:28:17,Evening,1162.05,HSR Layout
TXN100565,Dharwad Peda,2024-10-29,13:40:08,Afternoon,349.48,Electronic City
TXN100566,Halwa (Assorted),2024-06-06,10:24:26,Morning,663.64,Indiranagar
TXN100567,Samosa,2025-01-13,11:33:50,Morning,88.83,RR Nagar
TXN100568,Sohan Papdi,2025-07-03,19:21:04,Evening,284.0,Koramangala
TXN100569,Kaju Katli,2024-07-03,08:56:06,Morning,820.02,RR Nagar
TXN100570,Pista Roll,2024-06-07,10:33:04,Morning,2133.41,Jayanagar
TXN100571,Pista Roll,2024-02-03,21:02:33,Evening,1254.76,HSR Layout
TXN100572,Samosa,2024-03-19,08:03:01,Morning,88.25,Koramangala
TXN100573,Chiroti,2024-12-07,14:53:25,Afternoon,381.84,Electronic City
TXN100574,Laddoo (Boondi),2025-03-01,20:05:50,Evening,307.35,Jayanagar
TXN100575,Badam Milk,2025-03-17,14:58:53,Afternoon,95.43,Vijayanagar
TXN100576,Jalebi,2025-06-09,09:06:48,Morning,736.11,RR Nagar
TXN100577,Jalebi,2025-07-05,09:02:39,Morning,422.42,HSR Layout
TXN100578,Samosa,2024-04-27,10:30:57,Morning,35.27,Koramangala
TXN100579,Pista Roll,2025-06-22,14:11:32,Afternoon,2012.84,Vijayanagar
TXN100580,Sohan Papdi,2024-07-24,12:19:44,Afternoon,369.88,Jayanagar
TXN100581,Milk Burfi,2025-01-05,09:48:19,Morning,740.13,Jayanagar
TXN100582,Kesar Peda,2025-01-24,19:01:42,Evening,1190.74,HSR Layout
TXN100583,Kesar Peda,2025-06-25,19:24:27,Evening,1021.22,Vijayanagar
TXN100584,Kesar Peda,2025-07-16,22:32:22,Night,1289.6,RR Nagar
TXN100585,Milk Burfi,2025-03-02,18:13:46,Evening,993.65,Indiranagar
TXN100586,Badam Milk,2025-05-11,22:46:15,Night,184.65,Malleswaram
TXN100587,Jalebi,2024-04-07,15:26:04,Afternoon,442.09,Indiranagar
TXN100588,Pista Roll,2025-07-13,14:06:02,Afternoon,959.81,Vijayanagar
TXN100589,Chiroti,2024-11-08,09:53:24,Morning,187.99,Malleswaram
TXN100590,Jalebi,2025-01-08,22:44:35,Night,129.76,RR Nagar
TXN100591,Sohan Papdi,2024-07-29,15:32:43,Afternoon,238.03,Malleswaram
TXN100592,Pista Roll,2025-01-15,22:25:29,Night,1333.81,Basavanagudi
TXN100593,Jalebi,2025-06-08,12:48:48,Afternoon,646.93,Basavanagudi
TXN100594,Badam Milk,2024-04-20,16:35:06,Afternoon,116.5,Malleswaram
TXN100595,Halwa (Assorted),2025-04-29,21:01:29,Evening,835.96,RR Nagar
TXN100596,Pista Roll,2025-07-15,11:43:48,Morning,791.12,Koramangala
TXN100597,Badam Milk,2024-11-10,18:23:43,Evening,96.25,HSR Layout
TXN100598,Dharwad Peda,2025-01-22,11:05:38,Morning,732.09,Basavanagudi
TXN100599,Laddoo (Boondi),2025-04-01,11:51:32,Morning,349.96,HSR Layout
TXN100600,Gulab Jamun,2025-07-07,20:04:43,Evening,47.89,Jayanagar
TXN100601,Milk Burfi,2024-08-17,09:39:18,Morning,689.91,RR Nagar
TXN100602,Milk Burfi,2024-11-12,17:27:28,Evening,1109.49,Koramangala
TXN100603,Dharwad Peda,2024-05-26,18:54:19,Evening,400.83,Indiranagar
TXN100604,Halwa (Assorted),2025-03-11,14:41:50,Afternoon,876.11,Malleswaram
TXN100605,Samosa,2025-05-27,22:26:26,Night,48.27,HSR Layout
TXN100606,Dharwad Peda,2025-05-04,14:58:34,Afternoon,867.26,Indiranagar
TXN100607,Laddoo (Boondi),2024-09-04,13:32:39,Afternoon,511.59,Koramangala
TXN100608,Laddoo (Boondi),2024-12-25,09:37:29,Morning,845.73,Basavanagudi
TXN100609,Dharwad Peda,2025-03-26,09:14:11,Morning,1281.72,Basavanagudi
TXN100610,Kesar Peda,2024-12-01,15:19:39,Afternoon,859.16,Basavanagudi
TXN100611,Chiroti,2025-05-14,10:07:18,Morning,224.15,HSR Layout
TXN100612,Mysore Pak,2025-01-11,15:55:14,Afternoon,377.32,RR Nagar
TXN100613,Laddoo (Boondi),2024-03-29,22:15:41,Night,633.38,Indiranagar
TXN100614,Mysore Pak,2024-02-16,18:42:42,Evening,365.18,Vijayanagar
TXN100615,Badam Milk,2024-08-16,19:26:06,Evening,52.92,Malleswaram
TXN100616,Rasgulla,2025-05-18,17:09:24,Evening,56.39,Basavanagudi
TXN100617,Kesar Peda,2024-05-04,09:24:42,Morning,936.46,Electronic City
TXN100618,Samosa,2024-03-13,17:13:20,Evening,66.88,RR Nagar
TXN100619,Rasgulla,2025-02-02,18:23:36,Evening,164.77,HSR Layout
TXN100620,Kesar Peda,2024-03-20,22:27:49,Night,1073.46,Vijayanagar
TXN100621,Laddoo (Boondi),2024-11-09,19:16:39,Evening,306.17,Malleswaram
TXN100622,Kesar Peda,2024-10-05,21:00:17,Evening,1494.41,Jayanagar
TXN100623,Pista Roll,2024-04-25,09:21:25,Morning,1940.28,HSR Layout
TXN100624,Kaju Katli,2024-11-19,10:47:22,Morning,741.75,Koramangala
TXN100625,Mysore Pak,2025-01-28,17:27:55,Evening,1164.87,RR Nagar
TXN100626,Kaju Katli,2025-06-27,12:02:14,Afternoon,818.88,Malleswaram
TXN100627,Kesar Peda,2025-05-06,22:01:47,Night,539.32,Indiranagar
TXN100628,Laddoo (Boondi),2024-03-13,22:51:02,Night,497.91,Koramangala
TXN100629,Rasgulla,2024-06-11,20:47:09,Evening,53.38,RR Nagar
TXN100630,Badam Milk,2024-02-18,11:44:56,Morning,40.95,Malleswaram
TXN100631,Kesar Peda,2024-06-26,19:00:11,Evening,831.53,HSR Layout
TXN100632,Pista Roll,2024-07-11,09:04:02,Morning,998.67,Basavanagudi
TXN100633,Dharwad Peda,2024-01-19,08:37:31,Morning,248.0,Koramangala
TXN100634,Milk Burfi,2025-06-01,11:45:52,Morning,357.51,Vijayanagar
TXN100635,Jalebi,2024-07-05,13:13:34,Afternoon,599.74,Electronic City
TXN100636,Halwa (Assorted),2024-01-28,19:41:28,Evening,954.26,Indiranagar
TXN100637,Pista Roll,2024-05-20,08:02:29,Morning,926.85,Malleswaram
TXN100638,Rasgulla,2024-06-28,11:22:11,Morning,42.63,Malleswaram
TXN100639,Kesar Peda,2025-06-30,08:08:52,Morning,1006.94,Electronic City
TXN100640,Kesar Peda,2024-02-01,09:22:29,Morning,651.06,Indiranagar
TXN100641,Badam Milk,2025-03-03,14:36:30,Afternoon,109.88,Vijayanagar
TXN100642,Badam Milk,2024-05-31,15:01:54,Afternoon,181.75,RR Nagar
TXN100643,Samosa,2025-03-03,13:23:04,Afternoon,37.26,Electronic City
TXN100644,Mysore Pak,2024-12-21,13:38:00,Afternoon,722.44,Indiranagar
TXN100645,Rasgulla,2025-02-21,13:37:39,Afternoon,120.64,HSR Layout
TXN100646,Gulab Jamun,2024-01-25,15:55:49,Afternoon,75.78,Electronic City
TXN100647,Chiroti,2024-03-29,12:13:30,Afternoon,254.56,Electronic City
TXN100648,Kaju Katli,2024-11-14,12:02:38,Afternoon,1795.09,Basavanagudi
TXN100649,Sohan Papdi,2025-01-06,11:14:49,Morning,777.97,Indiranagar
TXN100650,Milk Burfi,2024-06-29,10:47:32,Morning,278.01,Indiranagar
TXN100651,Jalebi,2024-05-26,08:48:02,Morning,226.33,Koramangala
TXN100652,Sohan Papdi,2024-11-07,22:06:29,Night,264.58,Basavanagudi
